id,station_id,name,lat,lon,capacity
42341698,42341698,Cléry - Montmartre,48.867458,2.3445211,58
653187900,653187900,Adolphe Lalyre - Armand Silvestre,48.90406266961591,2.273416221141815,40
128874528,128874528,Temple - Haudriettes,48.861636880212,2.3566960206458,19
1062827573,1062827573,Bézout - Général Leclerc,48.82884804502439,2.3285973072052,30
54000542,54000542,Blancs-Manteaux - Archives,48.85941800703,2.3559471219778,29
27415512,27415512,Parc Roger Salengro,48.905303858642,2.31055945158,35
100759356,100759356,Montmartre - Etienne Marcel,48.86502194581,2.3450684401448,16
1074142878,1074142878,Hôtel de Ville de Chaville,48.80887149094033,2.188134044408798,20
213680246,213680246,Didot - Mariniers,48.82650543613106,2.313136198271666,35
54000465,54000465,Etienne Marcel - Montorgueil,48.86450567259199,2.3461959511041637,28
1074060095,1074060095,Lally-Tollendal - Armand Carrel,48.88270066221072,2.374717555940151,28
80419347,80419347,Lagny - Auguste Blanqui,48.84922568052601,2.4218603968620305,27
1063000561,1063000561,Gardenat-Lapostol - Velettes,48.87387,2.224185,20
11874261013,11874261013,Place du 17 Octobre,48.91962690034779,2.2978286134199792,20
213680553,213680553,Adolphe Pinard - Victor Hugo,48.8236825874564,2.3077843710780144,52
1063012692,1063012692,Kléber - National,48.906333898712234,2.2393910586833954,20
54000538,54000538,Mairie du 3ème,48.86446178139141,2.361762821674347,32
331153695,331153695,Square Emile - Chautemps,48.867433724231,2.3536357283592,25
96608796,96608796,Fille du Calvaire - Turenne,48.86210505412563,2.3649600148200993,29
653094517,653094517,Cesaria Evora - Rosa Parks,48.89717672825043,2.3745173960924144,40
129029327,129029327,Victoire - Laffitte,48.87514373494672,2.338118505144376,20
1063971944,1063971944,Saint-Michel - Luxembourg,48.84501507626,2.3394941166043,29
1064000778,1064000778,Gare d'Austerlitz - Pont Charles de Gaulle,48.842319830109,2.3670300096273,75
66499894,66499894,Sainte-Elisabeth - Turbigo,48.86610337431,2.3596492409706,33
82379648,82379648,Lisbonne - Monceau,48.877455676814,2.3096942214195,47
66491371,66491371,Pierre Sarrazin - Saint-Michel,48.850908146398,2.342130728066,33
1063429705,1063429705,Eugène Varlin - Place de la Paix,48.792862,2.363093,23
1062833975,1062833975,Froidevaux - Boulard,48.835147319625,2.3294411972165,35
58391194,58391194,Tiron - Rivoli,48.855692253233,2.3579058051109,28
2515756572,2515756572,Verdier - Jean Jaurès,48.81614048711214,2.3123561963438988,33
1063410400,1063410400,Alouettes - Maréchal de Lattre de Tassigny,48.85511009293948,2.4930700287222862,22
80298493,80298493,Mairie du Kremlin-Bicêtre,48.81191981537702,2.3570189997553825,25
98132679,98132679,Jean Bleuzen - Square du 11 Novembre,48.8232579,2.2965213,49
478250062,478250062,Rivoli - Musée du Louvre,48.86364636851945,2.33409583568573,24
48800374,48800374,Place de l'Hôtel de Ville,48.8573314,2.351458,14
1063044618,1063044618,Bas - Gabriel Péri,48.91585580539625,2.2948095202445984,30
11908510683,11908510683,Séminaire de Conflans - Liberté,48.823194,2.404179,26
1063421211,1063421211,Barbès - Monique Maunoury,48.81552718820216,2.3687169334905405,40
1074333296,1074333296,Hippodrome Paris-Vincennes,48.82048387758518,2.446271181106568,42
54000537,54000537,Saint-Gilles - Turenne,48.858158956779,2.3647149920992,18
11908496227,11908496227,Gardenat Lapostol - Franklin Roosevelt,48.871839,2.222505,24
49423507,49423507,Pau Casals - Neuve Tolbiac,48.8311602,2.3774395,78
128834707,128834707,Jean-Jacques Rousseau - Deux Ecus,48.86297805972131,2.3414635285735126,22
653097126,653097126,Place Paul Delouvrier,48.89197621431365,2.3851288855075836,42
391845823,391845823,Candale - Mehul,48.8893935006175,2.414379715919495,25
653140345,653140345,Édouard Vaillant - Place Jean Jaurès,48.86265537999924,2.2089037319128613,24
15290700,15290700,Aboukir - Alexandrie,48.86868344444473,2.3502043269474897,21
78374110,78374110,Square Pierre Lazareff,48.867141720746,2.3483933508396,17
6352,6352,Saint-Bon - Rivoli,48.857999643315,2.3502172809763,31
129083553,129083553,Porte de Saint Cloud - Parc des Princes,48.838662757066,2.2525164484978,32
1074204954,1074204954,Quai Jules Guesde - Saint-Simon,48.80391487219,2.4089661620274,30
380891087,380891087,Place de la Bastille - Bourdon,48.852364355271,2.3681089282036,35
19495456684,19495456684,Commandant Schloesing - Pétrarque,48.861773096259,2.2838841134601,30
27206194,27206194,Saint-Jacques - Val de Grâce,48.8417514,2.3413893,19
128878135,128878135,Village Saint-Paul,48.852639866625,2.3607301712036,28
1063984816,1063984816,Gare du Nord - La Chapelle,48.884178287286,2.3561057075858,18
569583918,569583918,Choiseul - Quatre Septembre,48.869935533187,2.3359975218773,44
1396728955,1396728955,Bastille - Beaumarchais,48.853833463852,2.3685702681541,23
2515885093,2515885093,Waldeck Rochet - Germaine Tillon,48.91105960199651,2.3676301538944244,31
653072212,653072212,Place du 8 mai 1945.,48.938882272105,2.3566243797541,30
54001189,54001189,Chaussée d'Antin - Haussmann,48.87243,2.33359,28
653153519,653153519,Gare des Vallées,48.913179,2.257726,20
276989966,276989966,Oratoire - Rivoli,48.861342760889,2.3400047421455,18
1063053136,1063053136,Square Victor Basch,48.914304862261,2.2289156913757,20
210386007,210386007,Alger - Rivoli,48.864773553495,2.3294493936128,21
6293,6293,Mairie du 2ème,48.8672190355135,2.3404625437747044,28
128843085,128843085,Place du Lieutenant Henri Karcher,48.863490871724466,2.3400671035051346,30
1063027377,1063027377,Grande Rue - Europe,48.8218104687602,2.205879874527455,25
15433394,15433394,Custine - Ramey,48.888735896947,2.3469526693225,41
653085678,653085678,Berthier - Porte de Clichy,48.894222687781,2.3125872006816,24
6245,6245,Ventadour - Opéra,48.866810653323,2.3343884482519,27
18013122841,18013122841,Port - Confluence,48.936093926526,2.3436167797955,26
27414358,27414358,Saint-Honoré - 29 juillet,48.86557114282421,2.330567417577153,20
101751231,101751231,Saint-Amand - Labrouste,48.834097274832295,2.3087677359581,36
18013073681,18013073681,Gare de Sèvres - Ville d'Avray,48.826262366227,2.2001516849313,22
17174675707,17174675707,Saint Pères - Saint Germain,48.853729675265,2.3300181032703,22
39169877,39169877,Saint-Placide - Cherche Midi,48.8490535919234,2.325317971408367,66
653155159,653155159,Marx Dormoy - Château Sainte-Barbe,48.791782341055324,2.297856844961643,22
653099465,653099465,Amédée Huon - Fort d'Ivry,48.805131376899986,2.388489693403244,31
323468705,323468705,Saint-Honoré - Musée du Louvre,48.863443132848,2.3348781846405,32
1810975577,1810975577,Guy Môquet - Parvis Georges Marchais,48.79518840095975,2.35943466424942,30
17364714962,17364714962,Marseillaise - Grenade,48.889371092747,2.3979396821544,45
17364417797,17364417797,Decrès - Alésia,48.832200060759,2.3139070151575,30
35380305,35380305,Le Goff - Gay-Lussac,48.846102400979,2.3412207886577,35
54000596,54000596,Jouffroy d'Abbans - Villiers,48.884215547037,2.3056533560157,34
17486828694,17486828694,Charlot - Stade Gabriel Voisin,48.827228120536,2.268122527474,31
19941915381,19941915381,Gare RER - Canadiens,48.819659244971,2.4644082766769,40
1074339090,1074339090,Stade Pershing,48.829107826857,2.4583535268903,26
18013135935,18013135935,Nicolaï - Charenton,48.835478791995,2.392894725661,44
653040243,653040243,Archives - Pastourelle,48.8623615,2.3595041,28
1063061372,1063061372,Résistance - Parmentier,48.85965138131299,2.436705082654953,35
2705356759,2705356759,Jean Jaurès - Paul Lafargue,48.884933177666,2.2484488785267,28
214019379,214019379,Quai de l'Aisne - Général Leclerc,48.895713,2.400571,27
82574979,82574979,Arthur Ranc - Hôpital Bichat,48.8978712500682,2.333521842956543,26
2705290225,2705290225,Suresnes - Muette à Neuilly,48.868570404348,2.266000919044,30
1074410417,1074410417,Verdun - Carnot,48.808439376064946,2.373795211315155,28
1074352578,1074352578,Parc Floral du Bel Air,48.839285711865735,2.438560165464878,25
653156540,653156540,Place de la Division Leclerc,48.793824988636516,2.2731140430551027,34
54000573,54000573,Cardinal Lavigerie,48.832934193699835,2.402636749399156,46
1981490798,1981490798,Belfort - Victor Hugo,48.9018492,2.3172724,24
129080400,129080400,Belles Feuilles - Place de Mexico,48.865804746474,2.2829206287861,23
18013112116,18013112116,Porte Dauphine,48.871139344351,2.2749781616017,65
1074428106,1074428106,André Theuriet - Blagis,48.77977325745441,2.3130525648593903,30
653102462,653102462,Lampes,48.81152481985875,2.4017931148409843,43
16816575934,16816575934,Henri Barbusse - Marcel Cachin,48.93742089281,2.3720374971659,37
1057210479,1057210479,Jules Guesdes - Carnot,48.93828169931872,2.3508992046117783,16
2705338817,2705338817,Victor Hugo - Gare,48.923133952658,2.2600970417261,22
210328645,210328645,Place André Malraux,48.863925158727,2.3356226831675,37
311153993,311153993,Les Halles - Saint-Eustache,48.86362695901683,2.342623919248581,32
99886640,99886640,Place des Victoires,48.8660354,2.3420333,24
6297,6297,Victor Massé - Jean-Baptiste Pigalle,48.8811043724,2.3366955667734,18
632086890,632086890,Place de l'Eglise - Vitry-sur-Seine,48.791922819921815,2.395057752728462,28
208603342,208603342,Coquillière - Louvre,48.863795909662,2.3425736278296,21
653092274,653092274,Porte de Pantin.,48.889199725577,2.3950181901455,33
66491366,66491366,Saint-Marc - Feydeau,48.870326843044,2.3418715826353,37
27414527,27414527,Danielle Casanova - Opéra,48.867643242297,2.3333894088864,20
1599896463,1599896463,Magenta - Chabrol,48.876495350882,2.3560990020633,24
100790494,100790494,Bréa - Raspail,48.842738478258,2.3297942217634,24
210408693,210408693,Vaugirard - Monsieur le Prince,48.848951441614,2.3411329463124,26
12225158518,12225158518,Henri Barbusse - Gabriel Péri,48.801773795836,2.2874166362216,28
49424560,49424560,Saint-Mande - Picpus,48.845127728278,2.4015686296482,35
653165196,653165196,Les Blagis,48.785205,2.302526,27
11146696292,11146696292,Victor Hugo - Paul Eluard,48.819602554907,2.4114319673051,32
11146714746,11146714746,Blanqui - Docteur Bauer,48.907735489085,2.3407192814591,28
1074390359,1074390359,Youri Gagarine - Commune de Paris,48.782427463041,2.3939734697342,33
653159330,653159330,Quai de Sèvres - Manufacture Nationale,48.828688,2.22499,28
653110858,653110858,Silly - Louis Blériot,48.83219045374266,2.2340199351310734,23
653107480,653107480,Paganini - Davout,48.85135,2.412021,22
1988517250,1988517250,Stalingrad - Henri Luisette,48.78363092456589,2.366935946761926,26
653166892,653166892,Gare de Robinson,48.7799259211605,2.281828634440899,30
653104215,653104215,Sorbier - Gasnier-Guy,48.865217631011,2.3936596512794,34
653106960,653106960,Gare RER - Maurice Grandcoing,48.813881,2.392429,37
82468690,82468690,Dutot - Place Alleray,48.836826091766,2.3071701095578,56
16899499876,16899499876,Jardin Modèle - Pierre Boudou,48.914866710946,2.3057010525935,18
74864208,74864208,Bagnolet - Place Saint-Blaise,48.85973,2.40334,28
2002864789,2002864789,Strasbourg - Saint-Denis,48.869601642433,2.3542908579111,16
1074398925,1074398925,République - Louis Loucheur,48.823549261189,2.5101865455508,37
567884788,567884788,Vincent Auriol - Louise Weiss,48.834001935501,2.3703888058662,22
99950133,99950133,André Mazet - Saint-André des Arts,48.85375581057431,2.3390958085656166,55
17721073284,17721073284,Mairie,48.87914304162,2.4163350908311,20
16899518505,16899518505,Mariotte - Batignolles,48.884571659595,2.321469503475,20
17729456391,17729456391,Londres - Europe,48.878618556803,2.3248164693922,27
1057203651,1057203651,Stade de France - Francis de Pressensé,48.919141953558,2.3620655760169,44
39565873,39565873,Jouffroy d'Abbans - Malesherbes,48.8850134,2.3070717,27
18013132487,18013132487,Charenton - Wattignies,48.836919119234,2.3916775206425,40
12225289563,12225289563,Béranger - Félix Faure,48.80404828621485,2.2848263373723436,28
74805344,74805344,Pierre Charron - Champs-Elysées,48.870103359864,2.3043501377106,32
12196660096,12196660096,Bichat - Grange aux Belles,48.873688,2.365015,30
16898865154,16898865154,Stéphanie Bouvard - Gambetta,48.814548138856,2.4024386957288,30
76352106,76352106,Saint-Augustin,48.8762009747008,2.319786250591278,45
2515701705,2515701705,Mûriers - Père Lachaise,48.864130509668044,2.39164982067019,20
27363206,27363206,Riquet - Marx Dormoy,48.89021003702,2.3601756244898,36
17869323774,17869323774,Chastenet de Géry - Marcel Paul,48.800123,2.3567359,25
15550433574,15550433574,Martyrs de Châteaubriant - Jean Grandel,48.951432,2.211214,38
486750405,486750405,Ney - Porte de Montmartre,48.897918,2.3364872,24
11438171152,11438171152,Place Charles de Gaulle,48.826073335699,2.1894485725692,24
10773448319,10773448319,Clef des Champs - Albert Dhalenne,48.914938,2.330665,28
16529895896,16529895896,Gare - Aristide Briand,48.821410564722,2.2555950104387,29
102339791,102339791,Place du Maréchal de Lattre de Tassigny,48.821707715257055,2.2853431485432423,27
52474,52474,Belleville -  Pré Saint-Gervais,48.875565910073,2.3930460959673,35
101015227,101015227,Chevaleret - Louise Weiss,48.832586513351,2.37121138812,35
11218473640,11218473640,Bons Raisins - Voltaire,48.87282451461399,2.1947155570850896,24
125370566,125370566,Manin - Secrétan,48.8791665,2.3787959,20
66491396,66491396,Château de Vincennes,48.84423193255657,2.439209537709179,52
102328355,102328355,Place Denfert-Rochereau,48.843252536286684,2.245987951755524,20
54000578,54000578,Bobillot - Tolbiac,48.8255961335041,2.350204177200794,33
39599631,39599631,François Ponsard - La Muette,48.8583666,2.2744515,23
102724418,102724418,Général Leclerc - Bièvre,48.782414428747316,2.3166695237159733,25
653184632,653184632,Edith Cavell - Volta,48.901616564286975,2.269354350864887,33
653222953,653222953,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,30
653110492,653110492,Danielle Casanova - Ledru-Rollin,48.815783497876815,2.383259721100331,28
84960402,84960402,Gobelins - Port-Royal,48.837135900263,2.3515201359987,40
16529911795,16529911795,Porte de Versailles,48.832324016657,2.2875617349045,28
42950428,42950428,Place du Docteur Yersin,48.82010494991975,2.3725583776831627,50
653193536,653193536,Maxime Gorki - Paul Vaillant-Couturier,48.79673508795443,2.3683342337608337,20
54000589,54000589,Cambronne - Mademoiselle,48.843277330035214,2.30230766886348,67
74692052,74692052,Francoeur - Caulaincourt,48.8899944409612,2.342529706656933,34
35080917,35080917,Euryale Dehaynin - Loire,48.886248917304805,2.3774591088294987,30
101759167,101759167,Lecourbe - Convention,48.83923319241899,2.2915197908878326,46
653114003,653114003,Dôme - République,48.832681,2.250257,25
89553051,89553051,Pyrénées - Cours de Vincennes,48.847796779935,2.4061721563339,21
54000591,54000591,Franquet - Labrouste,48.83287705011431,2.306762784719467,37
37420,37420,Hauteville - Bonne Nouvelle,48.87077436024,2.3496496368327,17
7402,7402,Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,16
75352635,75352635,Place de la vache noire,48.81040517059777,2.327060401439667,25
34836174,34836174,Place Charles Digeon,48.84354203133597,2.418427169322968,32
6354,6354,Gouthière - Poterne des Peupliers,48.820507,2.351342,33
102287315,102287315,Félix Faure - Convention,48.841249336041,2.2883866008495,44
39776330,39776330,Buzenval - Vignoles,48.853858171688,2.4000040814281,17
27415194,27415194,Gergovie - Alésia,48.83088717455243,2.318882101207347,54
653114443,653114443,Place Eustache Deschamps,48.793855,2.336637,20
653190196,653190196,LCL Campus - Place Oscar Niemeyer,48.805342480621576,2.363983690738678,37
27363156,27363156,Général De Gaulle - Vivien,48.83607420090204,2.4189166724681854,22
16206842336,16206842336,Moscou - Edouard Vaillant,48.90755810177,2.4689837335263,30
66491409,66491409,Guillaume Tell - Parc Henri Barbusse,48.88958925894009,2.4198862910270695,20
82583924,82583924,Pyrénées - Charles Renouvier,48.86095933229224,2.400421852042113,29
124183944,124183944,Hector Malot - Daumesnil,48.84693552991762,2.3770876228809357,54
27363389,27363389,Bercy - Traversiére,48.846192642574,2.3703800886869,30
66491373,66491373,Pierre Joseph Desault,48.82110230800372,2.378775402903557,19
27363058,27363058,Suffren - La Motte-Piquet,48.850881230919,2.3012199997902,23
37995,37995,Dom-Pérignon - Gravelle,48.825481574435,2.409880310297,50
82396562,82396562,Mairie du 10ème,48.872089449907,2.3575825989246,19
82429586,82429586,Duméril - Jeanne d'Arc,48.838151608087,2.3571084495564,40
19989456853,19989456853,Sydney Bechet - Jacques Gautier,48.844373437692,2.1882475733068,20
35263507,35263507,Port Royal - Hôpital Cochin,48.838608030238,2.3406994164846,23
100921894,100921894,Léon Frot - Charonne,48.854963800335,2.387217085372,38
102751453,102751453,Hôtel de Ville de Vincennes,48.84827609706963,2.4398955702781677,27
27399547,27399547,Dominique Pado - Croix Nivert,48.83648798164934,2.2897250577807426,22
54000610,54000610,Jean de la Fontaine - Boulainvilliers,48.85264791461651,2.2758664190769196,68
101022698,101022698,Olympiades,48.826764665199,2.3650860786438,36
102748267,102748267,Montreuil - République,48.85026349463687,2.4345204234123234,25
54000583,54000583,Tombe Issoire - René Coty,48.830512876709,2.3343613743782,36
74858883,74858883,Pereire - Saussure,48.888229075478,2.3101296275854,32
63279,63279,Siam - La Pompe,48.861720329027264,2.275346568555312,16
125918662,125918662,Marcadet - Ramey,48.890875,2.3449019,39
15163771,15163771,George Sand - Jean de La Fontaine,48.84986918764119,2.268257387525699,29
82571023,82571023,Alexandre Dumas - Place de la Réunion,48.85533710742046,2.3997703687646292,45
82335295,82335295,Saint-Séverin - Saint-Michel,48.852731305488,2.3440927639604,30
27363205,27363205,Porte de la Plaine,48.82805169605981,2.2924277186393742,35
653197206,653197206,Marcel Pourtout - Édouard Manet ,48.87555620763429,2.1655967831611638,24
27415256,27415256,Sahel - Général Michel Bizot,48.840872964793355,2.4044444784522057,47
6497,6497,Duhamel - André Gide,48.8365662244334,2.312707121097412,20
653118283,653118283,Ancienne Mairie - André Morizet,48.838311,2.234077,25
124167835,124167835,Lavoisier - Missak Manouchian,48.86286468896063,2.495676465332508,18
66491384,66491384,Place Aristide Briand,48.82189236575831,2.413003742694855,35
16206691682,16206691682,Général Leclerc - République,48.915885074177,2.2682306702811,30
49829553,49829553,Legendre - Nollet,48.887742186754224,2.320293079881375,30
102752610,102752610,Mairie de Bagnolet,48.868421318555,2.4179587885737,28
37848502,37848502,Pierre Brossolette - 12 Février 1934,48.8176962416867,2.3076123744249344,25
58086242,58086242,Square des Amandiers,48.86615630668046,2.3891324177384377,26
27415371,27415371,Charonne - Alexandre Dumas,48.856077415056,2.3948693275452,35
82440673,82440673,Maine - Jean Zay,48.837925263898,2.3225428909063,50
16931052467,16931052467,Jean Jaurès - Place de la Libération,48.90617751921,2.4391458057475,29
101488317,101488317,René Coty - Place Denfert-Rochereau,48.833056477316,2.3329411447048,36
28233012,28233012,Marceau - Président Wilson,48.8652359,2.3002513,32
54000624,54000624,Gambetta - Tourelles,48.875337902264,2.4059921130538,20
117480156,117480156,Enfants du Paradis - Peupliers,48.833122686454,2.2571459412575,40
19867354582,19867354582,Verdun - Carnot,48.883814948134,2.4402657783125,29
54000552,54000552,Rome - Provence,48.874230055580306,2.325570111724113,30
16930981813,16930981813,Gabriel Péri - Place de la Libération,48.819828421929,2.3117361743705,18
66491382,66491382,Guy Môquet - Compoint,48.89213559044868,2.32321947813034,36
39882420,39882420,Championnet.,48.8953643,2.3498166,22
54000547,54000547,Quatre Vents - Carrefour de l'Odéon,48.851751374458864,2.338161695134053,37
27415360,27415360,Reynaldo Hahn - Lagny,48.849266043601794,2.412330328844772,19
82588494,82588494,Verdier - République,48.815403766277,2.31739372015,29
